Index,Time,GX,GY,GZ,AX,AY,AZ,MX,MY,MZ,H,R,P
577,1459121008,0.88974,0.314026,7.88055,-0.137939,-0.151917,1.0177,0.2254,0.32648,-0.16996,254.493,-7.76784,5.83084
578,1459121008,-1.73462,-2.01874,4.59076,-0.081604,-0.09729,0.992615,0.22554,0.32368,-0.18536,254.026,-7.55386,5.71903
579,1459121008,-0.142059,-2.15332,5.84686,-0.0812988,-0.143982,0.968933,0.2282,0.30058,-0.17444,253.558,-7.64116,5.62965
580,1459121008,1.75705,1.06171,8.08243,-0.136108,-0.192322,1.01984,0.23254,0.2926,-0.1778,253.085,-7.95295,5.83125
581,1459121009,-0.0971985,-0.0224304,3.91037,-0.0953979,-0.0963135,1.01917,0.1995,0.34664,-0.1806,252.7,-7.69465,5.78213
582,1459121009,-2.63931,-1.62994,6.01883,-0.0753784,-0.126404,0.976685,0.21028,0.2583,-0.13972,252.282,-7.66339,5.64874
583,1459121009,2.54211,-2.258,6.5123,-0.0960693,-0.141357,1.0036,0.23562,0.31836,-0.14098,251.826,-7.69892,5.63061
584,1459121009,2.02621,1.49536,7.88055,-0.151733,-0.178772,1.0307,0.22008,0.30632,-0.14056,251.407,-7.91989,5.91382
585,1459121009,-0.388794,-0.5159,3.47672,-0.0957642,-0.0818481,1.01801,0.2408,0.29372,-0.14336,250.948,-7.58536,5.85919
586,1459121010,-3.58887,-1.29349,5.98892,-0.0654297,-0.130188,0.960205,0.25116,0.25158,-0.18956,250.462,-7.59841,5.67153
587,1459121010,2.00378,-0.964508,7.91046,-0.109985,-0.157959,1.00171,0.24948,0.26348,-0.18732,249.989,-7.73523,5.73108
588,1459121010,0.56076,0.829926,4.2543,-0.130676,-0.134399,1.02075,0.22596,0.27062,-0.1827,249.573,-7.71138,5.89075
589,1459121010,-2.29538,-0.269165,4.31412,-0.0662231,-0.10321,0.978333,0.24696,0.25326,-0.19334,249.113,-7.54672,5.69391
590,1459121010,-0.665436,-2.2879,6.99829,-0.0726929,-0.126404,0.970032,0.21686,0.20328,-0.18508,248.707,-7.53481,5.5572
591,1459121011,1.16638,0.530853,8.87497,-0.135071,-0.178528,1.03497,0.24836,0.19768,-0.12656,248.235,-7.76887,5.75202
592,1459121011,0.306549,-0.613098,5.69733,-0.108643,-0.0925293,1.02228,0.25284,0.21896,-0.19544,247.764,-7.50551,5.78407
593,1459121011,-2.25052,-1.04675,5.82443,-0.0733032,-0.132568,0.977295,0.25326,0.19348,-0.1995,247.287,-7.52695,5.6384
594,1459121011,0.755157,-2.3851,7.08054,-0.0892334,-0.140381,0.989807,0.25326,0.2226,-0.19068,246.826,-7.58101,5.59021
595,1459121011,1.52527,1.70471,7.89551,-0.116882,-0.158447,1.03754,0.25564,0.18186,-0.19292,246.347,-7.69523,5.67691
596,1459121012,-0.575714,-1.24863,4.90479,-0.0903931,-0.0877686,1.00061,0.23744,0.16464,-0.19488,245.904,-7.42896,5.62558
597,1459121012,-1.39069,-1.69724,6.0936,-0.0754395,-0.139038,0.997864,0.23142,0.1869,-0.14014,245.485,-7.47912,5.49621
598,1459121012,0.0747681,-1.55518,5.80948,-0.0875244,-0.161987,1.00171,0.24556,0.14868,-0.1694,245.023,-7.65032,5.44601
599,1459121012,1.02432,0.134583,6.60202,-0.122253,-0.111633,1.01599,0.22568,0.1302,-0.13944,244.597,-7.51102,5.5896
600,1459121012,-1.62247,-0.964508,6.57959,-0.0892334,-0.132629,0.992188,0.24374,0.14588,-0.17206,244.141,-7.52119,5.54505
601,1459121013,-0.545807,-2.55707,5.77957,-0.0846558,-0.140442,0.987305,0.2408,0.16352,-0.1932,243.702,-7.57794,5.48158
602,1459121013,0.142059,1.29349,7.04315,-0.114807,-0.15448,1.01324,0.24248,0.14714,-0.203,243.254,-7.68846,5.58109
603,1459121013,0.00747681,-0.852356,5.4805,-0.103516,-0.0924683,1.00684,0.19754,0.15582,-0.1778,242.91,-7.44447,5.61012
604,1459121013,-1.16638,-1.41312,6.01135,-0.076355,-0.131958,0.990601,0.23128,0.1491,-0.20664,242.492,-7.45864,5.49139
605,1459121014,-0.620575,-1.30096,6.30295,-0.0960693,-0.150452,0.979553,0.19068,0.10808,-0.16954,242.14,-7.5838,5.50217
606,1459121014,1.04675,0.194397,6.13846,-0.116821,-0.116943,1.02197,0.23324,0.10332,-0.13944,241.694,-7.47629,5.60631
607,1459121014,-2.2879,-1.47293,4.92722,-0.0913696,-0.116516,0.969727,0.21924,0.11368,-0.20286,241.286,-7.41568,5.58459
608,1459121014,-0.171967,-2.19818,5.2861,-0.0797729,-0.136108,0.985901,0.22176,0.10948,-0.2051,240.87,-7.45967,5.48994
609,1459121014,0.852356,0.822449,6.99829,-0.118958,-0.167725,1.00555,0.20916,0.11144,-0.20328,240.485,-7.66312,5.61683
610,1459121015,-1.48788,-1.47293,5.29358,-0.10553,-0.0856323,1.01294,0.2072,0.11214,-0.19782,240.106,-7.37769,5.65038
611,1459121015,-0.829926,-0.299072,6.06369,-0.0911255,-0.134583,1.00647,0.16842,0.11298,-0.20216,239.813,-7.40171,5.60243
612,1459121015,-0.680389,-1.83182,5.79453,-0.0939331,-0.147827,0.978943,0.1911,0.07532,-0.13664,239.445,-7.51829,5.59051
613,1459121015,1.84677,0.72525,5.77209,-0.111755,-0.106201,1.0387,0.15582,0.0588,-0.203,239.143,-7.34467,5.64761
614,1459121015,-4.673,-2.20566,3.81317,-0.0549316,-0.103699,0.949219,0.1687,0.0721,-0.1302,238.822,-7.23919,5.4259
615,1459121016,-0.979462,-2.13089,5.56274,-0.0753174,-0.131958,0.977966,0.1799,0.08918,-0.19096,238.489,-7.28301,5.32559
616,1459121016,0.747681,1.5477,5.86182,-0.10376,-0.148315,1.00989,0.1799,0.06524,-0.20706,238.138,-7.39189,5.38043
617,1459121016,0.0149536,0.179443,4.83002,-0.11499,-0.0986328,1.01837,0.16156,0.03402,-0.20426,237.804,-7.20288,5.48889
618,1459121016,-2.29538,-1.11404,5.09171,-0.0830688,-0.117371,0.986267,0.16674,0.035,-0.20748,237.458,-7.16175,5.42226
619,1459121016,0.366364,-2.17575,5.73471,-0.0873413,-0.134033,0.993713,0.17598,0.0637,-0.20664,237.113,-7.21363,5.3825
620,1459121017,0.500946,0.500946,6.46744,-0.116089,-0.162781,1.00153,0.12138,0.04396,-0.17892,236.875,-7.41716,5.50617
621,1459121017,-0.134583,-0.643005,4.53094,-0.100769,-0.0812378,1.01337,0.1491,0.01288,-0.1477,236.548,-7.13115,5.52368
622,1459121017,-2.04117,-1.13647,5.11414,-0.0722046,-0.129822,0.986389,0.14084,0.01008,-0.20622,236.235,-7.16742,5.39175
623,1459121017,0.91217,-3.37204,5.95901,-0.0869751,-0.131653,0.999939,0.13174,0.01638,-0.15134,235.948,-7.20081,5.34963
624,1459121017,2.74399,2.45987,7.55905,-0.130615,-0.153137,1.02771,0.1218,0.01316,-0.21518,235.679,-7.332,5.54464
625,1459121018,1.99631,-0.254211,5.23376,-0.109436,-0.0948486,1.03314,0.11844,0.01414,-0.20118,235.417,-7.11813,5.59632
626,1459121018,-0.829926,-1.20377,5.6749,-0.0875854,-0.13446,0.997864,0.07588,-0.00028,-0.2023,235.239,-7.1735,5.53868
627,1459121018,-0.284119,-1.83929,6.1908,-0.0971069,-0.146667,0.984619,0.09268,0.00924,-0.1316,235.03,-7.30153,5.54791
628,1459121018,-0.403748,0.171967,6.31042,-0.112854,-0.131042,0.996826,0.06734,0.02646,-0.2037,234.896,-7.32021,5.63877
629,1459121018,2.54959,0.545807,5.27863,-0.114014,-0.0952148,1.04315,0.07714,-0.01666,-0.13944,234.696,-7.10264,5.70095
630,1459121019,-3.01315,-2.73651,4.8674,-0.0721436,-0.129028,0.967285,0.08792,0.0343,-0.18872,234.518,-7.15052,5.5626
631,1459121019,-0.0822449,-0.553284,6.13098,-0.0930786,-0.170288,0.98584,0.07756,0,-0.20566,234.331,-7.4133,5.54594
632,1459121019,2.14584,1.84677,6.06369,-0.113037,-0.101562,1.03235,0.06888,0.02072,-0.20622,234.184,-7.22924,5.61834
633,1459121019,-0.86731,0.994415,4.92722,-0.090332,-0.113159,1.02051,0.06832,0.00378,-0.2002,234.02,-7.13782,5.56153
634,1459121019,-0.822449,-2.39258,4.38889,-0.0778198,-0.135193,0.979919,0.0644,0.00406,-0.20384,233.865,-7.20804,5.46188
635,1459121020,2.07855,3.30475,6.38519,-0.12085,-0.155945,1.01099,0.0098,0.01064,-0.15554,233.852,-7.36584,5.59869
636,1459121020,0.717773,0.0747681,5.7048,-0.117981,-0.0999756,1.01343,0.04214,0.0028,-0.13398,233.749,-7.19165,5.70398
637,1459121020,-0.919647,-0.575714,5.88425,-0.0829468,-0.130554,0.998596,0.03626,0.03486,-0.20398,233.695,-7.21721,5.60904
638,1459121020,0.231781,-1.772,5.30853,-0.0825806,-0.136475,0.989624,0.0252,-0.01092,-0.1484,233.619,-7.27995,5.5263
639,1459121021,1.40564,0.934601,6.45248,-0.12384,-0.146118,1.01788,0.02226,0.02758,-0.2051,233.592,-7.37027,5.66965
640,1459121021,-0.16449,-1.19629,5.07675,-0.109253,-0.0963135,0.99646,0.01232,0.00196,-0.2114,233.562,-7.18718,5.72805
641,1459121021,-1.06171,-1.33835,5.33096,-0.0675659,-0.135132,1.00763,-0.02786,0.01232,-0.18774,233.649,-7.23252,5.5386
642,1459121021,-0.381317,-2.42249,6.67679,-0.0990601,-0.148193,0.984863,-0.00994,-0.00084,-0.1365,233.675,-7.36312,5.55876
643,1459121021,-0.16449,0.171967,6.46744,-0.114441,-0.129333,1.00037,-0.0469,-0.00574,-0.20426,233.794,-7.36348,5.65554
644,1459121022,-0.747681,-0.426178,5.57022,-0.0922241,-0.100708,1.0116,-0.02772,0.02072,-0.12866,233.893,-7.19467,5.61053
645,1459121022,-0.523376,-2.7066,5.22629,-0.0774536,-0.119751,0.986816,-0.02296,0.01512,-0.1862,233.974,-7.16752,5.50003
646,1459121022,1.81686,0.216827,7.01324,-0.111938,-0.172791,1.00079,-0.035,0.00644,-0.19544,234.078,-7.43185,5.58833
647,1459121022,0.254211,-1.37573,6.20575,-0.109131,-0.0908813,1.00098,-0.05292,0.0133,-0.1939,234.242,-7.20836,5.65177
648,1459121022,-1.45798,-1.86172,5.44312,-0.0709229,-0.130493,0.979065,-0.04522,0.03752,-0.20034,234.415,-7.24598,5.50421
649,1459121023,-0.037384,-1.92902,6.23566,-0.0958862,-0.156738,0.991272,-0.06384,0.0427,-0.20314,234.648,-7.41937,5.50628
650,1459121023,-0.403748,-0.814972,7.18521,-0.112793,-0.133789,0.993042,-0.09324,0.01218,-0.16716,234.933,-7.44464,5.60337
651,1459121023,0.583191,0.037384,6.23566,-0.113342,-0.11499,1.01855,-0.06076,0.0224,-0.13636,235.138,-7.34259,5.6795
652,1459121023,-0.822449,-2.94586,5.11414,-0.0847778,-0.148621,0.989746,-0.08344,0.02842,-0.1981,235.419,-7.46154,5.60192
653,1459121023,0.426178,0.942078,6.51978,-0.106506,-0.15802,0.98999,-0.0847,0.02716,-0.13062,235.706,-7.6216,5.6554
654,1459121024,2.19818,1.33087,4.83002,-0.129578,-0.110352,1.03619,-0.09618,0.03906,-0.19474,236.045,-7.46248,5.80811
655,1459121024,-1.80191,-0.209351,4.30664,-0.0822754,-0.115601,0.992249,-0.09296,0.03584,-0.18606,236.373,-7.38157,5.70237
656,1459121024,0.179443,-1.62247,5.10666,-0.0826416,-0.135254,0.991882,-0.12754,0.05474,-0.18606,236.835,-7.41964,5.60928
657,1459121024,1.19629,2.00378,7.30484,-0.111816,-0.145325,1.02161,-0.12418,0.03724,-0.12082,237.27,-7.48871,5.67429
658,1459121024,0.448608,-0.396271,5.75714,-0.112427,-0.092041,1.01154,-0.15204,0.05544,-0.18032,237.82,-7.25875,5.74172
659,1459121025,-2.901,-2.48978,5.64499,-0.0789795,-0.13092,0.96991,-0.13286,0.04284,-0.11648,238.299,-7.30038,5.63648
660,1459121025,-1.0318,-1.58508,4.41132,-0.0822144,-0.149902,0.975159,-0.12362,0.06104,-0.16198,238.772,-7.44152,5.55665
661,1459121025,2.31033,2.37762,5.82443,-0.125305,-0.125,1.04449,-0.11592,0.09072,-0.1897,239.254,-7.37727,5.69082
662,1459121025,-0.179443,-0.343933,6.19827,-0.0994263,-0.101501,1.00427,-0.13622,0.0882,-0.18424,239.804,-7.21681,5.68713
663,1459121025,0.112152,-2.85614,6.78894,-0.0761108,-0.12207,0.997253,-0.12894,0.098,-0.19166,240.341,-7.19311,5.55569
664,1459121026,-2.37015,-1.4505,5.52536,-0.0841675,-0.149475,0.971252,-0.1463,0.11466,-0.18424,240.956,-7.34496,5.4971
665,1459121026,1.76453,-0.314026,6.05621,-0.117371,-0.0946655,1.03473,-0.1652,0.09814,-0.1624,241.621,-7.12716,5.59786
666,1459121026,-0.695343,-0.493469,5.39078,-0.0929565,-0.123352,0.998962,-0.14476,0.10234,-0.12124,242.221,-7.1184,5.56979
667,1459121026,-1.18134,-2.40753,5.86182,-0.0840454,-0.147034,0.985291,-0.15288,0.11424,-0.19138,242.861,-7.25365,5.50147
668,1459121026,-0.710297,0.927124,6.75903,-0.104492,-0.150391,1.00153,-0.15302,0.13314,-0.11326,243.518,-7.38277,5.54704
669,1459121027,1.07666,0.18692,5.26367,-0.110291,-0.0842896,1.04547,-0.14588,0.13384,-0.18312,244.149,-7.09563,5.5965
670,1459121027,0.0598145,-1.23367,5.05432,-0.0953369,-0.134827,1.0108,-0.16142,0.1274,-0.18158,244.829,-7.14614,5.57555
671,1459121027,-0.583191,-2.66922,6.25809,-0.0870972,-0.138428,0.980347,-0.19642,0.1491,-0.18928,245.65,-7.2334,5.52686
672,1459121027,-1.60751,-0.844879,6.04874,-0.110291,-0.11792,0.985046,-0.17934,0.14322,-0.11676,246.401,-7.19338,5.61175
673,1459121027,0.426178,-0.620575,6.48239,-0.118408,-0.108582,1.01227,-0.20076,0.1953,-0.18242,247.26,-7.08544,5.719
674,1459121028,-0.837402,-2.05612,5.03189,-0.0914917,-0.124756,0.995911,-0.1799,0.1449,-0.112,248.006,-7.09088,5.67229
675,1459121028,-1.0318,0.261688,4.82254,-0.0977783,-0.168884,0.974915,-0.1708,0.18032,-0.15078,248.733,-7.35962,5.67765
676,1459121028,1.05423,-0.0971985,4.71786,-0.12262,-0.0925293,1.01056,-0.1729,0.18942,-0.16954,249.464,-7.14543,5.80328
677,1459121028,-0.732727,0.127106,5.50293,-0.104187,-0.13147,0.993835,-0.18424,0.1995,-0.17976,250.233,-7.18426,5.82132
678,1459121029,-0.35141,-2.48978,4.2244,-0.0914917,-0.123352,0.984741,-0.17262,0.19838,-0.17164,250.95,-7.17988,5.77072
679,1459121029,0.53833,1.66733,5.78705,-0.119385,-0.160522,1.01031,-0.18676,0.19432,-0.17192,251.707,-7.36747,5.86879
680,1459121029,0.777588,-0.194397,4.79263,-0.110168,-0.0952759,1.01221,-0.20748,0.18774,-0.12362,252.529,-7.16686,5.9035
681,1459121029,-0.680389,0.0523376,4.26178,-0.0891724,-0.128357,1.00476,-0.17122,0.20104,-0.10304,253.212,-7.17822,5.82011
682,1459121029,-0.0822449,-2.50473,4.02252,-0.0943604,-0.140503,0.995911,-0.16548,0.21406,-0.16842,253.865,-7.26319,5.77956
683,1459121030,-0.037384,0.231781,4.26178,-0.11792,-0.133667,1.00659,-0.16632,0.22862,-0.098,254.514,-7.29347,5.8704
684,1459121030,-0.224304,-0.553284,4.45618,-0.102417,-0.0935059,1.00818,-0.16506,0.22904,-0.16926,255.146,-7.09346,5.86337
685,1459121030,-0.0523376,-1.62247,5.66742,-0.081665,-0.137634,0.991699,-0.16422,0.21462,-0.16814,255.763,-7.17365,5.74904
686,1459121030,-0.396271,-3.11783,4.39636,-0.100098,-0.150452,0.985291,-0.20748,0.23968,-0.16366,256.526,-7.32285,5.75415
687,1459121030,-0.112152,-1.15891,4.62814,-0.107605,-0.110474,0.993286,-0.1834,0.24206,-0.08946,257.187,-7.22591,5.79683
688,1459121031,-0.142059,-0.194397,6.16089,-0.112,-0.122253,1.00909,-0.20202,0.24402,-0.16912,257.902,-7.19382,5.85103
689,1459121031,0.35141,-2.33276,5.51788,-0.0897827,-0.141602,0.998413,-0.18354,0.23464,-0.0966,258.537,-7.28172,5.77994
690,1459121031,0.471039,0.800018,5.44312,-0.105225,-0.160095,1.00269,-0.14826,0.266,-0.14084,259.031,-7.46192,5.8011
691,1459121031,0.598145,-0.358887,3.50662,-0.106323,-0.0928955,1.0116,-0.15274,0.25718,-0.16296,259.53,-7.23898,5.8212
692,1459121031,-1.48788,-0.949554,5.05432,-0.0863037,-0.140076,0.973145,-0.16632,0.29134,-0.16142,260.059,-7.33197,5.74787
693,1459121032,0.732727,-1.24115,4.2244,-0.0874634,-0.155212,0.994324,-0.15134,0.31262,-0.16086,260.518,-7.48596,5.67611
694,1459121032,1.81686,1.4505,4.98703,-0.128418,-0.143555,1.0401,-0.16114,0.27426,-0.15806,261.007,-7.52464,5.81784
695,1459121032,-0.70282,-0.942078,4.60571,-0.0926514,-0.115967,0.99939,-0.18312,0.2786,-0.12922,261.558,-7.43444,5.76589
696,1459121032,-0.224304,-2.00378,4.82254,-0.0908813,-0.14093,0.977783,-0.14322,0.29176,-0.09464,261.957,-7.50963,5.72134
697,1459121032,1.58508,-0.986938,5.57022,-0.107666,-0.165466,1.00439,-0.13664,0.30996,-0.1582,262.318,-7.69577,5.76125
698,1459121033,0.56076,0.224304,4.90479,-0.112549,-0.101501,1.01935,-0.13216,0.31794,-0.09352,262.652,-7.49212,5.81618
699,1459121033,-1.44302,0.254211,3.99261,-0.0940552,-0.122437,0.98584,-0.12502,0.31486,-0.16282,262.955,-7.45149,5.7801
700,1459121033,0.134583,-2.66174,4.58328,-0.0806274,-0.137207,0.983093,-0.11452,0.3087,-0.16198,263.218,-7.50016,5.67281
701,1459121033,0.179443,1.772,5.13657,-0.114807,-0.183411,1.00348,-0.15652,0.3108,-0.15288,263.608,-7.78915,5.75871
702,1459121033,1.03928,0.0747681,4.39636,-0.114136,-0.0974731,1.01605,-0.14028,0.31948,-0.10038,263.932,-7.55571,5.82483
703,1459121034,-2.0636,-0.0897217,2.51968,-0.0865479,-0.108948,0.97168,-0.1421,0.33124,-0.14686,264.249,-7.44318,5.75335
704,1459121034,1.39816,-2.08603,4.91226,-0.0778809,-0.133179,0.984802,-0.13062,0.315,-0.08862,264.527,-7.46873,5.63185
705,1459121034,1.44302,0.949554,4.26178,-0.162415,-0.156189,1.04449,-0.09688,0.3514,-0.11914,264.68,-7.57704,5.96835
706,1459121034,-1.00937,-0.964508,3.82065,-0.0861206,-0.0935669,1.00446,-0.0791,0.3612,-0.14896,264.769,-7.35183,5.86144
707,1459121034,-0.366364,-2.14584,4.48608,-0.0686035,-0.134705,0.985535,-0.08918,0.36134,-0.15554,264.886,-7.39437,5.67671
708,1459121035,0.171967,-0.433655,4.6431,-0.0789795,-0.181458,0.979065,-0.0819,0.35378,-0.1575,264.981,-7.7013,5.57241
709,1459121035,0.86731,0.919647,4.30664,-0.129395,-0.13031,1.01965,-0.07952,0.3591,-0.15834,265.065,-7.65867,5.74211
710,1459121035,-1.33087,-1.10657,3.17017,-0.0845337,-0.111816,0.998413,-0.11158,0.34566,-0.12586,265.245,-7.53233,5.65212
711,1459121035,-0.792542,-2.87109,3.32718,-0.06604,-0.123474,0.984192,-0.07056,0.3416,-0.08246,265.304,-7.49475,5.47381
712,1459121036,1.01685,0.620575,6.0936,-0.104919,-0.179504,1.01349,-0.0623,0.3696,-0.1477,265.325,-7.75466,5.51809
713,1459121036,-0.171967,-2.40005,5.29358,-0.114258,-0.072937,0.999695,-0.0441,0.34426,-0.08092,265.304,-7.39881,5.61845
714,1459121036,-1.3533,-0.157013,5.24872,-0.0953369,-0.137024,1.00452,-0.04606,0.3605,-0.14448,265.283,-7.43587,5.59868
715,1459121036,-0.650482,-3.76083,4.18701,-0.0742188,-0.125,0.963928,-0.04648,0.39438,-0.15582,265.249,-7.43132,5.48323
716,1459121036,0.134583,1.2262,6.31042,-0.126953,-0.170532,1.01416,-0.06132,0.39508,-0.14378,265.257,-7.64705,5.65149
717,1459121037,-0.530853,-1.80191,4.71039,-0.101929,-0.0733032,0.995056,-0.0609,0.3752,-0.09114,265.272,-7.30677,5.67116
718,1459121037,-0.665436,0.583191,5.62256,-0.0899658,-0.137146,0.998779,-0.05936,0.40404,-0.15484,265.27,-7.35804,5.61876
719,1459121037,0.456085,-2.3851,5.95901,-0.103821,-0.164246,1.00189,-0.04326,0.40544,-0.10598,265.225,-7.55475,5.64861
720,1459121037,-0.56076,-0.814972,5.83191,-0.121887,-0.144287,0.996704,-0.01344,0.3892,-0.1127,265.107,-7.62298,5.78104
721,1459121037,0.882263,-0.276642,4.60571,-0.10022,-0.0894775,1.03223,-0.01176,0.43638,-0.16072,264.97,-7.34932,5.75678
722,1459121038,-0.201874,-2.36267,4.62814,-0.0742188,-0.132263,0.965881,-0.00994,0.43176,-0.12292,264.834,-7.39271,5.62517
723,1459121038,2.01126,0.710297,5.86182,-0.120239,-0.187927,1.00391,-0.01148,0.41482,-0.1617,264.712,-7.71785,5.7465
724,1459121038,1.80939,-0.127106,4.7403,-0.144714,-0.137146,1.03381,0.00602,0.38444,-0.15134,264.559,-7.70124,5.97663
725,1459121038,-3.07297,-0.882263,3.78326,-0.0680542,-0.128784,0.974121,-0.0147,0.37534,-0.13664,264.466,-7.68466,5.78416
726,1459121038,1.31592,-2.43744,4.91226,-0.0886841,-0.151245,0.987915,0.0217,0.38976,-0.08526,264.277,-7.78578,5.71945
727,1459121039,0.157013,-0.583191,4.93469,-0.14563,-0.14856,1.01843,0.00112,0.38598,-0.12712,264.147,-7.83812,5.96676
728,1459121039,-0.201874,-0.927124,3.37204,-0.105347,-0.0878296,1.01544,0.03822,0.43414,-0.08386,263.911,-7.54629,5.96232
729,1459121039,-3.39447,-1.15143,4.20944,-0.0519409,-0.126343,0.973816,0.0434,0.40208,-0.16142,263.678,-7.53128,5.67985
730,1459121039,2.10098,-1.71219,7.17026,-0.0933838,-0.149536,1.0022,0.05236,0.40712,-0.1575,263.427,-7.62726,5.64412
731,1459121039,0.56076,0.142059,5.8992,-0.135071,-0.15741,1.02411,0.02506,0.40964,-0.15792,263.249,-7.74111,5.83583
732,1459121040,-1.18881,-1.45798,4.14963,-0.0940552,-0.103271,0.995117,0.0679,0.40096,-0.1624,262.973,-7.56121,5.79248
733,1459121040,-0.254211,-1.41312,5.65994,-0.0768433,-0.137329,0.981445,0.04606,0.4095,-0.16072,262.754,-7.60095,5.6635
734,1459121040,2.01874,0.254211,6.55716,-0.120605,-0.185059,1.00232,0.05964,0.36568,-0.10248,262.518,-7.88971,5.78386
735,1459121040,1.52527,-0.037384,3.74588,-0.119568,-0.102478,1.04407,0.09142,0.38108,-0.12572,262.207,-7.65323,5.86187
736,1459121040,-4.03,-1.46545,3.33466,-0.069458,-0.119141,0.954102,0.0959,0.40852,-0.15918,261.886,-7.60215,5.70008
737,1459121041,0.72525,-1.99631,5.36835,-0.0733032,-0.147217,0.97345,0.10052,0.42924,-0.1246,261.558,-7.69983,5.5642
738,1459121041,2.61688,1.57013,7.77588,-0.14624,-0.186646,1.03918,0.10892,0.39186,-0.1687,261.225,-7.95914,5.81933
739,1459121041,-1.46545,-3.27484,5.39078,-0.107239,-0.0878296,0.992371,0.11466,0.3892,-0.16562,260.885,-7.67276,5.85392
740,1459121041,-0.261688,-1.77948,5.60013,-0.0761719,-0.123962,0.977722,0.08148,0.35924,-0.15582,260.635,-7.629,5.71708
741,1459121041,1.16638,-2.04865,6.31042,-0.0993042,-0.147278,0.986572,0.12334,0.3598,-0.08974,260.293,-7.71445,5.72012
742,1459121042,1.56265,1.26358,6.5123,-0.148621,-0.160767,1.03821,0.09758,0.3493,-0.14924,260.017,-7.82759,5.97298
743,1459121042,-1.93649,-2.37015,3.39447,-0.085083,-0.0839233,0.984009,0.14448,0.34944,-0.10332,259.638,-7.53835,5.87157
744,1459121042,-2.45239,-2.42249,5.42816,-0.0733032,-0.138977,0.955627,0.15722,0.38262,-0.1652,259.233,-7.60919,5.7292
745,1459121042,2.01126,1.09161,6.98334,-0.13739,-0.177612,1.01196,0.15806,0.3794,-0.1736,258.835,-7.84871,5.93328
746,1459121042,-0.927124,-1.27106,4.38889,-0.108032,-0.0863647,1.00171,0.13104,0.35532,-0.16954,258.508,-7.55681,5.95561
747,1459121043,-3.28232,-2.19818,4.21692,-0.0731812,-0.136108,0.956909,0.16436,0.36932,-0.18004,258.11,-7.60877,5.80348
748,1459121043,1.31592,-1.47293,7.04315,-0.105225,-0.143982,0.978699,0.14252,0.3507,-0.17024,257.77,-7.68394,5.83638
749,1459121043,1.91406,1.89163,6.21323,-0.128296,-0.138977,1.03088,0.15022,0.32382,-0.10304,257.419,-7.68332,5.96691
750,1459121043,-4.23187,-3.36456,4.61319,-0.0707397,-0.100098,0.966553,0.1827,0.34818,-0.13328,257,-7.51148,5.79393
751,1459121044,2.28043,1.15143,2.87109,-0.106995,-0.121155,1.0307,0.19012,0.36134,-0.175,256.572,-7.42809,5.80765
752,1459121044,2.87857,1.9664,7.80579,-0.147583,-0.186462,1.04041,0.18872,0.33782,-0.13496,256.154,-7.71398,6.04419
753,1459121044,-0.403748,-1.89911,5.17395,-0.103821,-0.0938721,1.00549,0.20076,0.34818,-0.1785,255.716,-7.47601,6.02922
754,1459121044,-3.17764,-1.09161,4.75525,-0.0543213,-0.123108,0.968384,0.20496,0.31808,-0.18228,255.275,-7.4536,5.75678
755,1459121044,0.680389,-1.92154,7.10297,-0.0976562,-0.167664,0.993713,0.1715,0.2968,-0.15736,254.913,-7.66615,5.74243
756,1459121045,0.590668,1.88416,7.67868,-0.128113,-0.178284,1.01343,0.21518,0.29778,-0.1106,254.46,-7.90187,5.89114
757,1459121045,0.687866,-0.0747681,5.41321,-0.0914307,-0.0978394,1.02649,0.18354,0.34286,-0.161,254.087,-7.65129,5.80915
758,1459121045,-2.69165,-1.65985,6.28799,-0.071167,-0.135925,0.953918,0.23296,0.29862,-0.11368,253.607,-7.69518,5.66191
759,1459121045,1.08414,-1.09909,7.52167,-0.100769,-0.15448,0.994324,0.23338,0.32438,-0.1771,253.136,-7.80877,5.67437
760,1459121045,1.21124,0.732727,6.61697,-0.133545,-0.13324,1.02686,0.23828,0.33026,-0.18886,252.663,-7.76612,5.85315
761,1459121046,-3.34213,-1.42807,3.52158,-0.0650024,-0.106445,0.966614,0.189,0.31682,-0.1841,252.302,-7.62279,5.65912
762,1459121046,0.0523376,-3.03558,6.78146,-0.0838623,-0.143433,0.990967,0.2436,0.31878,-0.18284,251.829,-7.68387,5.57744
763,1459121046,1.15143,2.01874,7.69363,-0.141907,-0.192749,1.03027,0.21434,0.26712,-0.1764,251.416,-7.98628,5.81187
764,1459121046,-0.979462,-1.772,4.21692,-0.0978394,-0.114441,0.997986,0.24304,0.26404,-0.11326,250.945,-7.84242,5.79064
765,1459121046,-2.51221,-3.23746,5.17395,-0.0609741,-0.120911,0.946777,0.2464,0.24374,-0.15638,250.468,-7.7887,5.59065
766,1459121047,0.747681,1.36826,7.8656,-0.124756,-0.172729,1.00177,0.23226,0.25116,-0.1225,250.027,-7.99048,5.74291
767,1459121047,0.179443,-1.42807,6.69174,-0.115295,-0.102417,1.00873,0.25312,0.25732,-0.16534,249.549,-7.76936,5.82175
768,1459121047,-2.22061,-1.10657,5.33096,-0.0684204,-0.130859,0.992493,0.25606,0.25312,-0.19782,249.068,-7.74364,5.63506
769,1459121047,-1.55518,-3.1926,5.90668,-0.0831299,-0.135071,0.966858,0.2464,0.25844,-0.18452,248.616,-7.76401,5.56493
